id_mencao,id_participante,nome_usuario,rede_social,segmento_mencionado,dia_festival,tema_conteudo,conteudo_post,sentimento_calculado,polaridade_calculada
440,2465,user2465,Twitter,Bebida Alcoólica,Pop,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
441,7514,user7514,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
442,8774,user8774,Instagram,Bebida Alcoólica,Hip-Hop/Rap,elogio,Que organização incrível no espaço de Bebida Alcoólica. Atendimento nota 10/10. ✨,Positivo,"0,9890081924"
443,786,user786,Instagram,Bebida Alcoólica,Pop,elogio,A experiência no estande de Bebida Alcoólica foi SENSACIONAL! Valeu cada segundo. #Festival aff,Positivo,"0,9667333206"
444,3027,user3027,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 26 minutos pra nada. 😡 #Fail,Negativo,"-0,9817393506"
445,8693,user8693,Twitter,Bebida Alcoólica,Pop,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
446,905,user905,Instagram,Bebida Alcoólica,Rock,elogio,Simplesmente amei o brinde q ganhei de Bebida Alcoólica! Já qro o próximo festival. 🤡,Positivo,"0,9852681737"
447,8273,user8273,Twitter,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 14 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9870013748"
448,3618,user3618,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
449,2141,user2141,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
450,6966,user6966,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
451,4638,user4638,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
452,3934,user3934,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 19 minutos pra nada. 😡 #Fail,Negativo,"-0,9816310289"
453,7334,user7334,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
454,52,user52,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 34 minutos pra nada. 😡 #Fail kkkkk,Negativo,"-0,9735481758"
455,6741,user6741,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
456,9263,user9263,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 😂,Positivo,"0,6364131663"
457,2013,user2013,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
458,1409,user1409,Twitter,Bebida Alcoólica,Pop,elogio,A experiência no estande de Bebida Alcoólica foi SENSACIONAL! Valeu cada segundo. #Festival,Positivo,"0,9829163624"
459,7374,user7374,Instagram,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 6 minutos pra nada. 😡 #Fail,Negativo,"-0,9818210406"
460,5737,user5737,Twitter,Bebida Alcoólica,Rock,elogio,Que organização incrível no espaço de Bebida Alcoólica. Atendimento nota 10/10. ✨ 🤔,Positivo,"0,9895220628"
461,8429,user8429,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 10 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7264827117"
462,1909,user1909,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
463,1675,user1675,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
464,480,user480,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
465,5330,user5330,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
466,541,user541,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
467,764,user764,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 😂,Neutro,"0,1666706204"
468,5518,user5518,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 5 minutos pra nada. 😡 #Fail,Negativo,"-0,9815696916"
469,4883,user4883,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
470,4572,user4572,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. kkkkk,Neutro,"0,05711996928"
471,4752,user4752,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
472,7763,user7763,Twitter,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 37 minutos pra nada. 😡 #Fail,Negativo,"-0,981482706"
473,7236,user7236,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
474,7896,user7896,Instagram,Bebida Alcoólica,Pop,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
475,522,user522,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 37 minutos pra nada. 😡 #Fail kkkkk,Negativo,"-0,974279318"
476,369,user369,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 14 minutos pra nada. 😡 #Fail kkkkk,Negativo,"-0,9743205621"
477,1870,user1870,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
478,2728,user2728,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
479,7038,user7038,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
480,8461,user8461,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 8 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9794974211"
481,2241,user2241,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 12 minutos pra nada. 😡 #Fail,Negativo,"-0,9815386916"
482,6707,user6707,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
483,9329,user9329,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 24 minutos pra nada. 😡 #Fail,Negativo,"-0,9811091912"
484,8812,user8812,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
485,8649,user8649,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
486,6767,user6767,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 🤔,Neutro,"0,05137144122"
487,1883,user1883,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. top",Negativo,"-0,6307896078"
488,8640,user8640,Twitter,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
489,8625,user8625,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. kkkkk,Neutro,"0,05711996928"
490,4192,user4192,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. top,Positivo,"0,9768753923"
491,2910,user2910,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 😂,Positivo,"0,6364131663"
492,4705,user4705,Twitter,Bebida Alcoólica,Eletrônico,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
493,5412,user5412,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤔",Negativo,"-0,9780252534"
494,6967,user6967,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 64 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9766508872"
495,8195,user8195,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. aff,Negativo,"-0,9894158109"
496,4579,user4579,Instagram,Bebida Alcoólica,Rock,elogio,Simplesmente amei o brinde que ganhei de Bebida Alcoólica! Já quero o próximo festival. kkkkk,Positivo,"0,9875149978"
497,2779,user2779,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
498,3457,user3457,Twitter,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. top",Negativo,"-0,6307896078"
499,9289,user9289,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
500,6836,user6836,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. kkkkk",Negativo,"-0,9787327582"
501,6840,user6840,Instagram,Bebida Alcoólica,Rock,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 😂,Neutro,"0,1666706204"
502,437,user437,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. top,Positivo,"0,9768753923"
503,794,user794,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 6 minutos pra nada. 😡 #Fail,Negativo,"-0,9818210406"
504,6088,user6088,Twitter,Bebida Alcoólica,Pop,elogio,Que organização incrível no espaço de Bebida Alcoólica. Atendimento nota 10/10. ✨,Positivo,"0,9890081924"
505,7311,user7311,Twitter,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 4 minutos pra nada. 😡 #Fail,Negativo,"-0,981741264"
506,9639,user9639,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
507,8920,user8920,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 16 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9769035215"
508,9841,user9841,Twitter,Bebida Alcoólica,Pop,elogio,Simplesmente amei o brinde que ganhei de Bebida Alcoólica! Já quero o próximo festival. 😂,Positivo,"0,9868707792"
509,2228,user2228,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
510,6878,user6878,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
511,5025,user5025,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤔",Negativo,"-0,9780252534"
512,5938,user5938,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
513,8939,user8939,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
514,6320,user6320,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
515,2173,user2173,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
516,9481,user9481,Instagram,Bebida Alcoólica,Rock,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
517,9037,user9037,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
518,9385,user9385,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
519,9609,user9609,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 36 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9867256251"
520,338,user338,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
521,281,user281,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
522,3056,user3056,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 39 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9868318634"
523,7115,user7115,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
524,8160,user8160,Instagram,Bebida Alcoólica,Pop,elogio,Simplesmente amei o brinde que ganhei de Bebida Alcoólica! Já quero o próximo festival. aff,Positivo,"0,9619502677"
525,4951,user4951,Instagram,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
526,3939,user3939,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
527,9383,user9383,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 26 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7249343023"
528,8572,user8572,Instagram,Bebida Alcoólica,Eletrônico,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 🤡,Neutro,"0,03620481864"
529,8738,user8738,Instagram,Bebida Alcoólica,Rock,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,00925495103"
530,3138,user3138,Instagram,Bebida Alcoólica,Rock,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
531,931,user931,Twitter,Bebida Alcoólica,Eletrônico,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? 🤔,Neutro,"-0,03632076271"
532,6757,user6757,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. top,Positivo,"0,9768753923"
533,5103,user5103,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica? top,Neutro,"0,05383617431"
534,4270,user4270,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. kkkkk",Negativo,"-0,9787327582"
535,4862,user4862,Instagram,Bebida Alcoólica,Hip-Hop/Rap,elogio,A experiência no estande de Bebida Alcoólica foi SENSACIONAL! Valeu cada segundo. #Festival,Positivo,"0,9829163624"
536,2448,user2448,Twitter,Bebida Alcoólica,Rock,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano. 🤡,Neutro,"-0,07624204829"
537,891,user891,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 8 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7295956761"
538,8876,user8876,Instagram,Bebida Alcoólica,Eletrônico,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
539,2286,user2286,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. top,Positivo,"0,9768753923"
540,1379,user1379,Twitter,Bebida Alcoólica,Pop,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 🤔,Neutro,"0,008024929091"
541,5363,user5363,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? kkkkk,Neutro,"-0,03316796105"
542,267,user267,Instagram,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. aff,Negativo,"-0,9867535371"
543,8141,user8141,Instagram,Bebida Alcoólica,Pop,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano. top,Positivo,"0,9121457497"
544,942,user942,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 21 minutos pra nada. 😡 #Fail,Negativo,"-0,9812462367"
545,7240,user7240,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 15 minutos pra nada. 😡 #Fail,Negativo,"-0,9819548782"
546,4978,user4978,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica? kkkkk,Neutro,"-0,04194288328"
547,5210,user5210,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
548,719,user719,Twitter,Bebida Alcoólica,Eletrônico,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? kkkkk,Neutro,"-0,03316796105"
549,5357,user5357,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
550,3575,user3575,Instagram,Bebida Alcoólica,Eletrônico,elogio,A experiência no estande de Bebida Alcoólica foi SENSACIONAL! Valeu cada segundo. #Festival aff,Positivo,"0,9667333206"
551,1123,user1123,Instagram,Bebida Alcoólica,Eletrônico,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. kkkkk,Neutro,"0,05711996928"
552,9427,user9427,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
553,7057,user7057,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
